127.0.0.1 - - [09/Jul/2025:13:04:29 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:04:54 +0900] "GET /BookRec_Final/login.jsp HTTP/1.1" 200 14504
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:05:00 +0900] "POST /BookRec_Final/api/auth/login HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:05:01 +0900] "GET /BookRec_Final/main.jsp HTTP/1.1" 200 39476
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:05:04 +0900] "GET /BookRec_Final/img/honmono_reco.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:05:05 +0900] "GET /BookRec_Final/reviewList.jsp HTTP/1.1" 200 10095
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:05:05 +0900] "GET /BookRec_Final/css/reviewList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:05:06 +0900] "GET /BookRec_Final/reviewForm.jsp HTTP/1.1" 200 22819
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:05:48 +0900] "POST /BookRec_Final/submitReview HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:30:43 +0900] "POST /BookRec_Final/submitReview HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:37 +0900] "GET /BookRec_Final/celebList HTTP/1.1" 200 22967
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:37 +0900] "GET /BookRec_Final/img/%ED%95%9C%EA%B0%95.jpg HTTP/1.1" 200 804990
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:37 +0900] "GET /BookRec_Final/img/celeb_thumbnails/%ED%99%8D%EA%B2%BD.jpg HTTP/1.1" 200 1115636
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:37 +0900] "GET /BookRec_Final/img/RM.jpg HTTP/1.1" 200 704471
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:37 +0900] "GET /BookRec_Final/img/%EB%B0%95%EC%B0%AC%EC%9A%B1.jpg HTTP/1.1" 200 633851
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:37 +0900] "GET /BookRec_Final/img/%ED%8E%98%EC%9D%B4%EC%BB%A4.jpg HTTP/1.1" 200 631642
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:37 +0900] "GET /BookRec_Final/img/%EC%95%84%EC%9D%B4%EC%9C%A0.jpg HTTP/1.1" 200 784686
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:38 +0900] "GET /BookRec_Final/img/%ED%99%8D%EA%B2%BD.jpg HTTP/1.1" 200 1115636
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:38 +0900] "GET /BookRec_Final/img/%EB%B0%95%EC%A0%95%EB%AF%BC.jpg HTTP/1.1" 200 658642
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:38 +0900] "GET /BookRec_Final/img/%EB%AC%B8%EC%83%81%ED%9B%88.jpg HTTP/1.1" 200 901025
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/playlistmain.jsp HTTP/1.1" 200 21076
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/img/%EC%8B%9C.jpg HTTP/1.1" 200 838105
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/img/%EC%97%90%EC%84%B8%EC%9D%B4.jpg HTTP/1.1" 200 2355097
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/img/%EC%B6%94%EB%A6%AC.jpg HTTP/1.1" 200 3215677
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/img/SF.jpg HTTP/1.1" 200 2093810
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/img/%EC%B2%A0%ED%95%99.jpg HTTP/1.1" 200 170627
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/img/%EC%97%AD%EC%82%AC.jpg HTTP/1.1" 200 525026
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/img/%EA%B1%B4%EA%B0%95.jpg HTTP/1.1" 200 2401116
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:31:59 +0900] "GET /BookRec_Final/img/%EC%98%88%EC%88%A0.jpg HTTP/1.1" 200 4164647
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:25 +0900] "GET /BookRec_Final/celebList HTTP/1.1" 200 22967
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:31 +0900] "GET /BookRec_Final/playlistmain.jsp HTTP/1.1" 200 21076
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:36 +0900] "GET /BookRec_Final/celebForm.jsp HTTP/1.1" 200 15435
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:39 +0900] "GET /BookRec_Final/playlistmain.jsp HTTP/1.1" 200 21076
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/playSF.jsp HTTP/1.1" 200 38039
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s5.jpg HTTP/1.1" 200 56317
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s1.jpg HTTP/1.1" 200 17783
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s4.jpg HTTP/1.1" 200 20326
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s6.jpg HTTP/1.1" 200 18509
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s2.jpg HTTP/1.1" 200 15560
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s3.jpg HTTP/1.1" 200 16300
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s9.jpg HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s11.jpg HTTP/1.1" 200 182898
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s8.jpg HTTP/1.1" 200 18650
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s7.jpg HTTP/1.1" 200 13012
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s12.jpg HTTP/1.1" 200 13726
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s13.jpg HTTP/1.1" 200 16782
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s10.jpg HTTP/1.1" 200 30767
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s14.jpg HTTP/1.1" 200 39255
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s15.jpg HTTP/1.1" 200 6449
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s16.jpg HTTP/1.1" 200 20445
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s17.jpg HTTP/1.1" 200 12256
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s18.jpg HTTP/1.1" 200 14216
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s19.jpg HTTP/1.1" 200 29342
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:32:54 +0900] "GET /BookRec_Final/img/s20.jpg HTTP/1.1" 200 35645
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:33:16 +0900] "GET /BookRec_Final/playlistmain.jsp HTTP/1.1" 200 21076
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:33:19 +0900] "GET /BookRec_Final/celebList HTTP/1.1" 200 22967
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:33:22 +0900] "GET /BookRec_Final/celebForm.jsp HTTP/1.1" 200 15435
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:33:25 +0900] "GET /BookRec_Final/celebList HTTP/1.1" 200 22967
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:33:29 +0900] "GET /BookRec_Final/playlistmain.jsp HTTP/1.1" 200 21076
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:33:35 +0900] "GET /BookRec_Final/celebList HTTP/1.1" 200 22967
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:34:40 +0900] "GET /BookRec_Final/reviewList HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:34:43 +0900] "GET /BookRec_Final/main.jsp HTTP/1.1" 200 39476
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:34:44 +0900] "GET /BookRec_Final/reviewList.jsp HTTP/1.1" 200 10095
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:35:39 +0900] "GET /BookRec_Final/celebList HTTP/1.1" 200 22967
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:35:42 +0900] "GET /BookRec_Final/playlistmain.jsp HTTP/1.1" 200 21076
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:35:47 +0900] "GET /BookRec_Final/celebList HTTP/1.1" 200 22967
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:35:48 +0900] "GET /BookRec_Final/celebDetail.jsp?celebId=1 HTTP/1.1" 200 9945
0:0:0:0:0:0:0:1 - - [09/Jul/2025:13:35:56 +0900] "GET /BookRec_Final/reviewList HTTP/1.1" 404 -
