127.0.0.1 - - [02/Jul/2025:12:53:58 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:25 +0900] "GET /2025_teamproject/img/9791158791971.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:25 +0900] "GET /2025_teamproject/img/love.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:25 +0900] "GET /2025_teamproject/img/9791193190364.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:25 +0900] "GET /2025_teamproject/img/9791158792183.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:25 +0900] "GET /2025_teamproject/img/9791160408331.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:25 +0900] "GET /2025_teamproject/img/icon2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:26 +0900] "GET /2025_teamproject/main.jsp HTTP/1.1" 200 21839
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:29 +0900] "GET /2025_teamproject/img/honmono_reco.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:30 +0900] "GET /2025_teamproject/main.jsp HTTP/1.1" 200 21839
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/celebList HTTP/1.1" 200 4846
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/img/RM.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/img/%ED%8E%98%EC%9D%B4%EC%BB%A4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/img/%EC%95%84%EC%9D%B4%EC%9C%A0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/img/%EB%B0%95%EC%B0%AC%EC%9A%B1.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/css/celebList.css HTTP/1.1" 200 1473
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/img/%ED%95%9C%EA%B0%95.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/img/%ED%99%8D%EA%B2%BD.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/img/%EB%B0%95%EC%A0%95%EB%AF%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /2025_teamproject/img/%EB%AC%B8%EC%83%81%ED%9B%88.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:54:32 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:29 +0900] "GET /2025_teamproject/celebList HTTP/1.1" 200 10669
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:29 +0900] "GET /2025_teamproject/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:29 +0900] "GET /2025_teamproject/css/celebList.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/reviewList HTTP/1.1" 200 13534
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/css/reviewList.css HTTP/1.1" 200 2362
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EC%83%88%EC%9D%98%EC%84%A0%EB%AC%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EC%9E%90%EC%82%B4%EC%9D%BC%EA%B8%B0.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EA%B8%89%EB%A5%98.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EA%B5%AC%EC%9D%98%EC%A6%9D%EB%AA%85.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EC%9E%90%EA%B8%B0%EC%95%9E%EC%9D%98%EC%83%9D.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%ED%8C%8C%EA%B3%BC.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EC%9E%91%EB%B3%84%ED%95%98%EC%A7%80%EC%95%8A%EB%8A%94%EB%8B%A4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EC%97%AC%EB%8D%9F%EB%8B%A8%EC%96%B4.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EC%8A%A4%ED%86%A0%EB%84%88.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/img/%EC%82%AC%EB%9E%91%EA%B3%BC%EA%B2%B0%ED%95%A8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:32 +0900] "GET /2025_teamproject/celebList HTTP/1.1" 200 10669
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:34 +0900] "GET /2025_teamproject/main.jsp HTTP/1.1" 200 21839
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:34 +0900] "GET /2025_teamproject/img/recommend1.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:34 +0900] "GET /2025_teamproject/img/love.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:34 +0900] "GET /2025_teamproject/img/9791160408331.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:34 +0900] "GET /2025_teamproject/img/9791158791971.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:34 +0900] "GET /2025_teamproject/img/9791158792183.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:34 +0900] "GET /2025_teamproject/img/9791193190364.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:35 +0900] "GET /2025_teamproject/reviewList HTTP/1.1" 200 13534
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:36 +0900] "GET /2025_teamproject/celebList HTTP/1.1" 200 10669
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:38 +0900] "GET /2025_teamproject/main.jsp HTTP/1.1" 200 21839
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:39 +0900] "GET /2025_teamproject/reviewList HTTP/1.1" 200 13534
0:0:0:0:0:0:0:1 - - [02/Jul/2025:12:56:40 +0900] "GET /2025_teamproject/celebList HTTP/1.1" 200 10669
